,test_subject,window_size,cnn_kernel_size,cnn_layers,cnn_activation,cnn_output_size,dense_activation,dense_layers,optim_loss,optim_lr,optim_optimizer,training_epochs,training_batch_size,left_validation_rmse,right_validation_rmse
809,AB10,120,20,4,relu,1,relu,"(1, 20)",mean_absolute_error,0.01,adagrad,200,128,18.236732813786837,25.0
810,AB1,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.10817863702442,20.52181109909277
811,AB2,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,22.022467330135335,21.53204112500134
812,AB3,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.559754167539808,21.189280123009915
813,AB4,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.197232161366586,20.86237508917091
814,AB5,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.382579809522035,20.85969117334206
815,AB6,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.290427922089748,20.744198148701393
816,AB7,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.20744059330288,20.865400325755463
817,AB8,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.349685663663145,21.366502631904503
818,AB9,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.605936420155572,21.83925693340355
819,AB10,100,10,3,relu,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,sgd,200,128,21.55117364035384,21.476156504156187
820,AB1,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,6.416169286881768,5.2855811326566835
821,AB2,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,9.064406114367465,7.7069799237258305
822,AB3,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,9.27951453023471,9.82036232636492
823,AB4,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,6.912629037791898,6.364916943155428
824,AB5,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,6.3504362524981355,6.82013123445495
825,AB6,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,5.633090685979602,5.045964976377819
826,AB7,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,5.547937312228975,5.2671084743834715
827,AB8,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,6.163540457681444,6.997321771880042
828,AB9,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,9.307448995486833,10.109653117174652
829,AB10,100,10,4,relu,1,tanh,"(2, 30)",mean_absolute_error,0.01,adagrad,200,128,7.721672318982008,9.732051089625042
830,AB1,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,6.065912460879163,5.350735609237363
831,AB2,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,9.077354928490244,7.75635546756753
832,AB3,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,14.237861825240149,13.463357105452959
833,AB4,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,6.587998619723375,6.488457071338135
834,AB5,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,6.59283949518859,6.768144430238696
835,AB6,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,5.3056362788633695,5.065111925264111
836,AB7,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,6.388109570115197,6.100825787215178
837,AB8,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,6.468684979230597,7.370679894739432
838,AB9,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,9.659823305331019,10.789880781135292
839,AB10,120,20,4,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.1,sgd,200,128,7.678993761691571,10.085531421804903
840,AB1,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,20.765867641367088,20.44103388128487
841,AB2,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,21.226836021435652,21.26436231049725
842,AB3,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,21.413006971209608,21.759643616581993
843,AB4,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,20.937992162842857,20.88952043182988
844,AB5,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,20.697191050102205,21.07686727521827
845,AB6,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,20.798812422386497,20.954556554264315
846,AB7,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,20.468753746033546,20.73335337581003
847,AB8,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,21.069543261902403,21.0917280995097
848,AB9,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,21.50459693410402,21.884684732032213
849,AB10,100,30,4,sigmoid,5,sigmoid,"(1, 10)",mean_absolute_error,0.01,adagrad,200,128,21.238994911076094,21.537974381552882
850,AB1,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,16.948383088871743,16.771776465148477
851,AB2,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,17.833414636356252,17.26620863400506
852,AB3,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,16.841925669172603,17.950715978952335
853,AB4,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,17.350870289711754,17.049725693352126
854,AB5,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,17.089238959411226,16.78812469248556
855,AB6,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,17.00024908553425,16.734335561381112
856,AB7,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,16.857999713070406,16.887190031442344
857,AB8,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,16.833206874184654,17.14272159478278
858,AB9,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,18.17223674957779,18.301371637042298
859,AB10,120,20,3,relu,1,relu,"(2, 10)",mean_absolute_error,0.01,adagrad,200,128,17.677288546088587,17.89624144745527
860,AB1,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,16.92596299289254,16.7805188178596
861,AB2,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,18.91985024033427,17.204165075692423
862,AB3,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,17.159848765476244,18.368097034005366
863,AB4,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,17.197174856051408,17.013299527793162
864,AB5,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,17.13521326405419,16.83704909547544
865,AB6,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,17.040943478474475,16.640339965065728
866,AB7,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,16.69508888776426,16.6592826277683
867,AB8,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,16.667467777798027,17.15945962876119
868,AB9,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,18.215530123782955,18.32118434085922
869,AB10,120,30,3,sigmoid,5,relu,"(2, 10)",mean_absolute_error,0.001,adam,200,128,17.305640309253892,17.958407593684292
870,AB1,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,16.931686763554534,16.616846200809462
871,AB2,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.89925686168771,17.37595675951727
872,AB3,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.206794870771176,18.40425984764165
873,AB4,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.23982301471064,17.1015752067384
874,AB5,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.148583959708137,17.085486868766086
875,AB6,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.083040167154735,16.888320759692572
876,AB7,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,16.830934829631836,16.711790014157216
877,AB8,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,16.83912861124416,17.061758593855135
878,AB9,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,18.241497694193257,18.158043287704633
879,AB10,80,20,2,relu,5,relu,"(1, 10)",mean_absolute_error,0.001,adam,200,128,17.629157845078357,17.980776158256397
880,AB1,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,16.92191816173228,16.70034709309523
881,AB2,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,18.152974302717464,17.400083141533713
882,AB3,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,18.599365627787442,21.09278339226134
883,AB4,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,17.055766946010255,17.007524280133435
884,AB5,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,17.07316925917163,16.66642292749907
885,AB6,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,17.130870899931054,16.808132436667563
886,AB7,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,16.869174606622103,16.75907057729223
887,AB8,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,16.90734660368826,16.983799710413827
888,AB9,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,18.1313553393083,18.507621891267448
889,AB10,80,20,3,tanh,1,relu,"(1, 30)",mean_absolute_error,0.001,adagrad,200,128,17.69431127258208,17.818559990976095
890,AB1,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.033206118029547,17.1057843884905
891,AB2,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.952932576991394,17.988310087139734
892,AB3,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.52546645783957,19.579500769068577
893,AB4,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.56297647072277,17.193922766918497
894,AB5,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.257559637072024,16.789048795034063
895,AB6,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.256478900174322,16.816992880883262
896,AB7,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.008849143336093,16.68383879256154
897,AB8,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,17.009783168932547,17.51875615236261
898,AB9,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,18.177096100822162,18.546266430920753
899,AB10,100,20,4,relu,3,relu,"(2, 20)",mean_absolute_error,0.001,adagrad,200,128,18.1303485536419,17.801954113513347
900,AB1,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,6.302230603831932,6.160794738523268
901,AB2,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,8.817526997924514,9.24525562424531
902,AB3,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,10.017392207928955,10.608952660175827
903,AB4,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,6.753544986199477,6.537745211629973
904,AB5,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,6.881797170385107,6.925216417262071
905,AB6,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,5.444508059080249,5.313763194374018
906,AB7,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,5.815220988309617,5.191431387188875
907,AB8,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,6.364798540537446,6.757991176277956
908,AB9,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,9.51060418251078,10.449561211758041
909,AB10,120,20,3,sigmoid,5,tanh,"(2, 20)",mean_absolute_error,0.1,sgd,200,128,7.509921742431844,10.239644969043589
910,AB1,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,5.207339905962651,6.339924574699209
911,AB2,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,8.921369969043202,9.230344910526007
912,AB3,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,6.777842417237721,8.417704727847916
913,AB4,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,6.834832791519897,6.8802697097313406
914,AB5,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,6.392140703452086,6.605800600294719
915,AB6,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,5.580553252705158,4.735307373075562
916,AB7,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,5.845216607116889,5.27994007798407
917,AB8,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,5.851401743163425,6.805854651173961
918,AB9,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,9.032326741866529,10.605780997987562
919,AB10,120,30,4,relu,1,tanh,"(1, 30)",mean_absolute_error,0.001,adam,200,128,7.017258294546531,9.770079937947983
920,AB1,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.552989404973264,21.00714701288624
921,AB2,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.50607837504325,21.68589860116521
922,AB3,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.198997815845182,21.33393841960046
923,AB4,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,20.930058553650614,20.645695749676975
924,AB5,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.25409861388042,21.258579221326382
925,AB6,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.320833957883845,20.932406933940676
926,AB7,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,20.90783925626779,21.47384142176334
927,AB8,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.33207666809436,21.210742251592414
928,AB9,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,21.58483471034233,21.721304697423847
929,AB10,120,30,3,tanh,5,sigmoid,"(1, 30)",mean_absolute_error,0.0001,adam,200,128,22.264937930343542,21.514499767237872
930,AB1,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,6.187046366556363,5.919327637215125
931,AB2,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,9.033546410422419,8.742895621306431
932,AB3,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,8.424133474968729,9.27149424991153
933,AB4,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,7.562153106635513,6.86727676154069
934,AB5,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,7.132099866885108,6.894680163163361
935,AB6,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,6.2321211559904475,5.368095085098982
936,AB7,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,5.837239295392512,5.74014543942977
937,AB8,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,6.0852463030639345,7.297311206811634
938,AB9,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,8.79609368648191,10.360974311797055
939,AB10,120,30,4,tanh,3,tanh,"(0, 1)",mean_absolute_error,0.0001,rmsprop,200,128,7.537386121020169,10.43162130843172
940,AB1,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.485238230767266,20.40004786011941
941,AB2,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,21.333677402981408,20.854751361221478
942,AB3,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,21.18990931097324,20.786416825129802
943,AB4,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.82813121735444,20.502512845708658
944,AB5,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.954864444250866,21.37025701890143
945,AB6,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.818223860361684,20.375787805814678
946,AB7,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.58687184844313,20.83032478805165
947,AB8,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,20.727514936664228,20.646828288227155
948,AB9,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,22.526736458710264,22.158664841994582
949,AB10,120,20,2,sigmoid,1,sigmoid,"(1, 30)",mean_absolute_error,0.1,sgd,200,128,22.26817742749465,21.724315215203923
950,AB1,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,6.8783680045953925,6.082883814418315
951,AB2,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,11.149335482301291,10.553118964055425
952,AB3,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,9.614777779237553,10.074077581323245
953,AB4,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,9.61373324591464,8.388029822203181
954,AB5,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,9.066540555455989,8.187050046223725
955,AB6,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,7.680537876406901,6.888146441006966
956,AB7,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,6.948942054635389,6.726574186883673
957,AB8,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,6.74458056183732,7.182690242603188
958,AB9,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,11.54343118638759,11.533619866714943
959,AB10,80,20,2,sigmoid,1,tanh,"(2, 10)",mean_absolute_error,0.01,rmsprop,200,128,10.146332620805211,10.48960545326928
960,AB1,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,22.675080286284985,22.245058545747213
961,AB2,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.66469237828857,23.79458414365775
962,AB3,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.920911506144215,23.03871706883762
963,AB4,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,22.736991369334397,22.551370915609592
964,AB5,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,22.65946525068251,22.890915668347404
965,AB6,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.047445642566363,22.721680709197813
966,AB7,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.071657264931346,23.138624257599766
967,AB8,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.289677229738498,22.94254755263511
968,AB9,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,23.15552252199675,23.343049193881726
969,AB10,80,30,3,tanh,3,sigmoid,"(2, 10)",mean_absolute_error,0.001,adagrad,200,128,22.90484344273504,23.21959012222811
970,AB1,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,6.638606497120042,5.42829326497839
971,AB2,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,9.58819785750288,8.82419099250772
972,AB3,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,11.410337440797525,11.505710698596864
973,AB4,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,7.646124729882403,6.975359104357002
974,AB5,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,6.745966054741092,6.91878030286972
975,AB6,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,6.066532426531074,5.569169731556843
976,AB7,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,6.620884635698631,6.052990598468282
977,AB8,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,6.469064496837734,7.08004722091024
978,AB9,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,10.67609571818772,10.724459064408416
979,AB10,120,20,2,relu,5,tanh,"(1, 30)",mean_absolute_error,0.0001,sgd,200,128,9.146243645994458,10.342289825179282
980,AB1,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,6.128929513743923,5.155975686642281
981,AB2,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,9.374357715695776,8.383353552284003
982,AB3,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,9.877783073731663,10.072781235849368
983,AB4,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,6.762979407968728,6.800873424810575
984,AB5,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,6.295325728058923,6.005938841609686
985,AB6,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,5.773749310660891,5.324343520562665
986,AB7,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,6.1850976348442765,5.625908532704287
987,AB8,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,5.959860122972245,6.747343676451095
988,AB9,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,9.02121498666468,10.394841449495829
989,AB10,120,10,3,tanh,5,tanh,"(1, 10)",mean_absolute_error,0.001,adagrad,200,128,8.194921574148719,10.29734523773271
990,AB1,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
991,AB2,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
992,AB3,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
993,AB4,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
994,AB5,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
995,AB6,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
996,AB7,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
997,AB8,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
998,AB9,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
999,AB10,120,30,4,sigmoid,5,relu,"(1, 30)",mean_absolute_error,0.1,adam,200,128,25.0,25.0
